Date,Time,Category,Sub-Category,Price,Sales Volume
2/25/2024,15:26:00,Cakes,Chocolate Cup Cake,$3.00 ,1
2/25/2024,9:37:00,Pastries,Muffin,$9.15 ,13
2/25/2024,13:08:00,Pastries,Cannoli,$6.45 ,23
2/25/2024,12:36:00,Pastries,Danish,$4.25 ,9
2/25/2024,14:47:00,Pastries,Brownies,$4.25 ,9
2/25/2024,8:06:00,Pastries,Eclair,$4.50 ,62
2/25/2024,15:02:00,Pastries,French Roll,$4.65 ,3
2/25/2024,10:50:00,Pastries,Napolean,$5.10 ,8
2/25/2024,9:28:00,Cookies,Oatmeal Raisin,$2.90 ,5
2/25/2024,14:19:00,Cookies,Sugar Cookie,$2.65 ,3
2/25/2024,13:04:00,Cookies,Black & White,$4.25 ,7
2/25/2024,15:55:00,Biscotti & Scones,Chocolate Chip Scone,$4.35 ,2
2/25/2024,15:48:00,Biscotti & Scones,Anisette Biscotti,$3.75 ,5
2/25/2024,8:08:00,Candy & Treats,Peppermint Chocolate,$5.00 ,4
2/25/2024,10:42:00,Candy & Treats,Local Honey,$7.00 ,2
2/25/2024,11:35:00,Candy & Treats,Popcorn,$3.50 ,3
2/26/2024,8:16:00,Bread,Sourdough,$6.50 ,2
2/26/2024,13:14:00,Bread,Baguette,$4.50 ,2
2/26/2024,12:28:00,Bread,Rye,$6.25 ,2
2/26/2024,16:55:00,Bread,Whole Wheat,$6.45 ,1
2/26/2024,10:28:00,Bread,White,$6.00 ,1
2/26/2024,15:42:00,Cakes,Carrot Cake,$4.75 ,3
2/26/2024,10:20:00,Cakes,Banana Nut Pound,$9.15 ,1
2/26/2024,11:46:00,Cakes,Chocolate Cup Cake,$3.00 ,1
2/26/2024,10:03:00,Pastries,Muffin,$9.15 ,11
2/26/2024,17:58:00,Pastries,Cannoli,$6.45 ,20
2/26/2024,13:40:00,Pastries,Danish,$4.25 ,9
2/26/2024,17:41:00,Pastries,Brownies,$4.25 ,9
2/26/2024,10:34:00,Pastries,Eclair,$4.50 ,67
2/26/2024,12:33:00,Pastries,French Roll,$4.65 ,2
2/26/2024,17:35:00,Pastries,Napolean,$5.10 ,7
2/26/2024,15:50:00,Cookies,Oatmeal Raisin,$2.90 ,5
2/26/2024,11:23:00,Cookies,Sugar Cookie,$2.65 ,4
2/26/2024,16:31:00,Cookies,Black & White,$4.25 ,7
2/26/2024,10:29:00,Biscotti & Scones,Chocolate Chip Scone,$4.35 ,2
2/26/2024,10:39:00,Biscotti & Scones,Anisette Biscotti,$3.75 ,4
2/26/2024,17:56:00,Candy & Treats,Peppermint Chocolate,$5.00 ,5
2/26/2024,11:13:00,Candy & Treats,Local Honey,$7.00 ,2
2/26/2024,18:46:00,Candy & Treats,Popcorn,$3.50 ,3
2/27/2024,13:44:00,Bread,Sourdough,$6.50 ,3
2/27/2024,15:57:00,Bread,Baguette,$4.50 ,2
2/27/2024,18:40:00,Bread,Rye,$6.25 ,3
2/27/2024,8:10:00,Bread,Whole Wheat,$6.45 ,1
2/27/2024,12:01:00,Bread,White,$6.00 ,1
2/27/2024,17:15:00,Cakes,Carrot Cake,$4.75 ,4
2/27/2024,17:32:00,Cakes,Banana Nut Pound,$9.15 ,1
2/27/2024,14:42:00,Cakes,Chocolate Cup Cake,$3.00 ,1
2/27/2024,14:12:00,Pastries,Muffin,$9.15 ,13
2/27/2024,17:51:00,Pastries,Cannoli,$6.45 ,22
2/27/2024,16:19:00,Pastries,Danish,$4.25 ,9
2/27/2024,14:18:00,Pastries,Brownies,$4.25 ,9
2/27/2024,16:18:00,Pastries,Eclair,$4.50 ,70
2/27/2024,12:08:00,Pastries,French Roll,$4.65 ,2
2/27/2024,18:29:00,Pastries,Napolean,$5.10 ,8
2/27/2024,11:37:00,Cookies,Oatmeal Raisin,$2.90 ,6
2/27/2024,16:14:00,Cookies,Sugar Cookie,$2.65 ,4
2/27/2024,13:46:00,Cookies,Black & White,$4.25 ,7
2/27/2024,14:50:00,Biscotti & Scones,Chocolate Chip Scone,$4.35 ,3
2/27/2024,18:22:00,Biscotti & Scones,Anisette Biscotti,$3.75 ,5
2/27/2024,10:45:00,Candy & Treats,Peppermint Chocolate,$5.00 ,4
2/27/2024,11:38:00,Candy & Treats,Local Honey,$7.00 ,2
2/27/2024,9:35:00,Candy & Treats,Popcorn,$3.50 ,3
2/28/2024,16:26:00,Bread,Sourdough,$6.50 ,3
2/28/2024,18:29:00,Bread,Baguette,$4.50 ,2
2/28/2024,14:10:00,Bread,Rye,$6.25 ,2
2/28/2024,10:30:00,Bread,Whole Wheat,$6.45 ,1
2/28/2024,11:21:00,Bread,White,$6.00 ,1
2/28/2024,11:53:00,Cakes,Carrot Cake,$4.75 ,4
2/28/2024,11:54:00,Cakes,Banana Nut Pound,$9.15 ,1
2/28/2024,12:57:00,Cakes,Chocolate Cup Cake,$3.00 ,1
2/28/2024,8:24:00,Pastries,Muffin,$9.15 ,10
2/28/2024,18:10:00,Pastries,Cannoli,$6.45 ,26
2/28/2024,8:54:00,Pastries,Danish,$4.25 ,9
2/28/2024,9:26:00,Pastries,Brownies,$4.25 ,10
2/28/2024,14:12:00,Pastries,Eclair,$4.50 ,70
2/28/2024,11:17:00,Pastries,French Roll,$4.65 ,3
2/28/2024,8:07:00,Pastries,Napolean,$5.10 ,9
2/28/2024,12:44:00,Cookies,Oatmeal Raisin,$2.90 ,6
2/28/2024,10:05:00,Cookies,Sugar Cookie,$2.65 ,3
2/28/2024,13:25:00,Cookies,Black & White,$4.25 ,6
2/28/2024,11:16:00,Biscotti & Scones,Chocolate Chip Scone,$4.35 ,3
2/28/2024,13:11:00,Biscotti & Scones,Anisette Biscotti,$3.75 ,4
2/28/2024,14:13:00,Candy & Treats,Peppermint Chocolate,$5.00 ,4
2/28/2024,14:10:00,Candy & Treats,Local Honey,$7.00 ,2
2/28/2024,16:35:00,Candy & Treats,Popcorn,$3.50 ,4
2/29/2024,14:11:00,Bread,Sourdough,$6.50 ,3
2/29/2024,11:12:00,Bread,Baguette,$4.50 ,2
2/29/2024,13:29:00,Bread,Rye,$6.25 ,2
2/29/2024,8:18:00,Bread,Whole Wheat,$6.45 ,1
2/29/2024,12:17:00,Bread,White,$6.00 ,1
2/29/2024,13:23:00,Cakes,Carrot Cake,$4.75 ,4
2/29/2024,9:47:00,Cakes,Banana Nut Pound,$9.15 ,1
2/29/2024,18:19:00,Cakes,Chocolate Cup Cake,$3.00 ,1
2/29/2024,11:17:00,Pastries,Muffin,$9.15 ,12
2/29/2024,12:59:00,Pastries,Cannoli,$6.45 ,20
2/29/2024,10:05:00,Pastries,Danish,$4.25 ,10
2/29/2024,9:06:00,Pastries,Brownies,$4.25 ,9
2/29/2024,15:21:00,Pastries,Eclair,$4.50 ,76
2/29/2024,12:56:00,Pastries,French Roll,$4.65 ,2
2/29/2024,17:16:00,Pastries,Napolean,$5.10 ,8
2/29/2024,12:36:00,Cookies,Oatmeal Raisin,$2.90 ,7
2/29/2024,13:30:00,Cookies,Sugar Cookie,$2.65 ,4
2/29/2024,18:18:00,Cookies,Black & White,$4.25 ,7
2/29/2024,10:48:00,Biscotti & Scones,Chocolate Chip Scone,$4.35 ,3
2/29/2024,9:40:00,Biscotti & Scones,Anisette Biscotti,$3.75 ,5
2/29/2024,16:34:00,Candy & Treats,Peppermint Chocolate,$5.00 ,5
2/29/2024,12:11:00,Candy & Treats,Local Honey,$7.00 ,2
2/29/2024,18:49:00,Candy & Treats,Popcorn,$3.50 ,3
3/1/2024,12:24:00,Bread,Sourdough,$6.50 ,3
3/1/2024,11:32:00,Bread,Baguette,$4.50 ,3
3/1/2024,9:57:00,Bread,Rye,$6.25 ,2
3/1/2024,13:04:00,Bread,Whole Wheat,$6.45 ,1
3/1/2024,10:39:00,Bread,White,$6.00 ,1
3/1/2024,9:07:00,Cakes,Carrot Cake,$4.75 ,4
3/1/2024,14:17:00,Cakes,Banana Nut Pound,$9.15 ,1
3/1/2024,15:41:00,Cakes,Chocolate Cup Cake,$3.00 ,1
3/1/2024,17:11:00,Pastries,Muffin,$9.15 ,12
3/1/2024,12:42:00,Pastries,Cannoli,$6.45 ,25
3/1/2024,14:18:00,Pastries,Danish,$4.25 ,10
3/1/2024,10:37:00,Pastries,Brownies,$4.25 ,9
3/1/2024,17:56:00,Pastries,Eclair,$6.00 ,59
3/1/2024,16:28:00,Pastries,French Roll,$4.65 ,3
3/1/2024,10:16:00,Pastries,Napolean,$5.10 ,7
3/1/2024,15:46:00,Cookies,Oatmeal Raisin,$2.90 ,5
3/1/2024,11:20:00,Cookies,Sugar Cookie,$2.65 ,4
3/1/2024,11:41:00,Cookies,Black & White,$4.25 ,7
3/1/2024,17:39:00,Biscotti & Scones,Chocolate Chip Scone,$4.35 ,2
3/1/2024,16:56:00,Biscotti & Scones,Anisette Biscotti,$3.75 ,5
3/1/2024,15:23:00,Candy & Treats,Peppermint Chocolate,$5.00 ,4
3/1/2024,18:36:00,Candy & Treats,Local Honey,$7.00 ,2
3/1/2024,9:23:00,Candy & Treats,Popcorn,$3.50 ,4
3/2/2024,11:54:00,Bread,Sourdough,$6.50 ,3
3/2/2024,8:03:00,Bread,Baguette,$4.50 ,2
3/2/2024,15:20:00,Bread,Rye,$6.25 ,2
3/2/2024,9:16:00,Bread,Whole Wheat,$6.45 ,1
3/2/2024,13:41:00,Bread,White,$6.00 ,1
3/2/2024,9:51:00,Cakes,Carrot Cake,$4.75 ,4
3/2/2024,16:14:00,Cakes,Banana Nut Pound,$9.15 ,1
3/2/2024,12:30:00,Cakes,Chocolate Cup Cake,$3.00 ,1
3/2/2024,17:11:00,Pastries,Muffin,$9.15 ,13
3/2/2024,18:57:00,Pastries,Cannoli,$6.45 ,21
3/2/2024,11:03:00,Pastries,Danish,$4.25 ,9
3/2/2024,13:29:00,Pastries,Brownies,$4.25 ,9
3/2/2024,16:10:00,Pastries,Eclair,$4.69 ,62
3/2/2024,12:20:00,Pastries,French Roll,$4.65 ,3
3/2/2024,11:04:00,Pastries,Napolean,$5.10 ,7
3/2/2024,8:46:00,Cookies,Oatmeal Raisin,$2.90 ,6
3/2/2024,16:05:00,Cookies,Sugar Cookie,$2.65 ,4
3/2/2024,10:16:00,Cookies,Black & White,$4.25 ,6
3/2/2024,14:19:00,Biscotti & Scones,Chocolate Chip Scone,$4.35 ,3
3/2/2024,11:47:00,Biscotti & Scones,Anisette Biscotti,$3.75 ,5
3/2/2024,15:34:00,Candy & Treats,Peppermint Chocolate,$5.00 ,4
3/2/2024,18:43:00,Candy & Treats,Local Honey,$7.00 ,2
3/2/2024,14:10:00,Candy & Treats,Popcorn,$3.50 ,3
3/3/2024,12:13:00,Bread,Sourdough,$6.50 ,2
3/3/2024,8:52:00,Bread,Baguette,$4.50 ,2
3/3/2024,9:58:00,Bread,Rye,$6.25 ,3
3/3/2024,12:40:00,Bread,Whole Wheat,$6.45 ,1
3/3/2024,14:00:00,Bread,White,$6.00 ,1
3/3/2024,14:26:00,Cakes,Carrot Cake,$4.75 ,4
3/3/2024,14:07:00,Cakes,Banana Nut Pound,$9.15 ,1
3/3/2024,8:24:00,Cakes,Chocolate Cup Cake,$3.00 ,1
3/3/2024,14:15:00,Pastries,Muffin,$9.15 ,10
3/3/2024,15:58:00,Pastries,Cannoli,$6.45 ,21
3/3/2024,12:38:00,Pastries,Danish,$4.25 ,11
3/3/2024,9:56:00,Pastries,Brownies,$4.25 ,10
3/3/2024,10:51:00,Pastries,Eclair,$6.00 ,68
3/3/2024,9:33:00,Pastries,French Roll,$4.65 ,3
3/3/2024,15:38:00,Pastries,Napolean,$5.10 ,9
3/3/2024,8:24:00,Cookies,Oatmeal Raisin,$2.90 ,6
3/3/2024,13:00:00,Cookies,Sugar Cookie,$2.65 ,4
3/3/2024,14:04:00,Cookies,Black & White,$4.25 ,7
3/3/2024,12:28:00,Biscotti & Scones,Chocolate Chip Scone,$4.35 ,2
3/3/2024,9:22:00,Biscotti & Scones,Anisette Biscotti,$3.75 ,4
3/3/2024,8:06:00,Candy & Treats,Peppermint Chocolate,$5.00 ,4
3/3/2024,9:57:00,Candy & Treats,Local Honey,$7.00 ,2
3/3/2024,10:20:00,Candy & Treats,Popcorn,$3.50 ,3
3/4/2024,8:08:00,Bread,Sourdough,$6.50 ,2
3/4/2024,11:05:00,Bread,Baguette,$4.50 ,2
3/4/2024,14:02:00,Bread,Rye,$6.25 ,3
3/4/2024,8:58:00,Bread,Whole Wheat,$6.45 ,1
3/4/2024,12:48:00,Bread,White,$6.00 ,1
3/4/2024,8:11:00,Cakes,Carrot Cake,$4.75 ,4
3/4/2024,15:10:00,Cakes,Banana Nut Pound,$9.15 ,1
3/4/2024,16:59:00,Cakes,Chocolate Cup Cake,$3.00 ,1
3/4/2024,17:34:00,Pastries,Muffin,$9.15 ,11
3/4/2024,14:50:00,Pastries,Cannoli,$6.45 ,24
3/4/2024,16:14:00,Pastries,Danish,$4.25 ,8
3/4/2024,18:08:00,Pastries,Brownies,$4.25 ,10
3/4/2024,9:59:00,Pastries,Eclair,$5.00 ,72
3/4/2024,10:03:00,Pastries,French Roll,$4.65 ,3
3/4/2024,16:25:00,Pastries,Napolean,$5.10 ,8
3/4/2024,9:16:00,Cookies,Oatmeal Raisin,$2.90 ,6
3/4/2024,17:35:00,Cookies,Sugar Cookie,$2.65 ,5
3/4/2024,12:09:00,Cookies,Black & White,$4.25 ,7
3/4/2024,13:02:00,Biscotti & Scones,Chocolate Chip Scone,$4.35 ,2
3/4/2024,15:39:00,Biscotti & Scones,Anisette Biscotti,$3.75 ,5
3/4/2024,14:48:00,Candy & Treats,Peppermint Chocolate,$5.00 ,5
3/4/2024,14:39:00,Candy & Treats,Local Honey,$7.00 ,2
3/4/2024,17:52:00,Candy & Treats,Popcorn,$3.50 ,4
3/5/2024,18:48:00,Bread,Sourdough,$6.50 ,3
3/5/2024,15:32:00,Bread,Baguette,$4.50 ,2
3/5/2024,12:10:00,Bread,Rye,$6.25 ,3
3/5/2024,8:59:00,Bread,Whole Wheat,$6.45 ,1
3/5/2024,8:41:00,Bread,White,$6.00 ,1
3/5/2024,9:18:00,Cakes,Carrot Cake,$4.75 ,4
3/5/2024,9:17:00,Cakes,Banana Nut Pound,$9.15 ,1
3/5/2024,12:08:00,Cakes,Chocolate Cup Cake,$3.00 ,1
3/5/2024,12:25:00,Pastries,Muffin,$9.15 ,12
3/5/2024,8:41:00,Pastries,Cannoli,$6.45 ,22
3/5/2024,15:14:00,Pastries,Danish,$4.25 ,8
3/5/2024,15:10:00,Pastries,Brownies,$4.25 ,9
3/5/2024,11:45:00,Pastries,Eclair,$4.30 ,59
3/5/2024,16:58:00,Pastries,French Roll,$4.65 ,2
3/5/2024,14:04:00,Pastries,Napolean,$5.10 ,9
3/5/2024,13:37:00,Cookies,Oatmeal Raisin,$2.90 ,5
3/5/2024,13:10:00,Cookies,Sugar Cookie,$2.65 ,4
3/5/2024,16:45:00,Cookies,Black & White,$4.25 ,7
3/5/2024,13:47:00,Biscotti & Scones,Chocolate Chip Scone,$4.35 ,3
3/5/2024,17:45:00,Biscotti & Scones,Anisette Biscotti,$3.75 ,4
3/5/2024,17:17:00,Candy & Treats,Peppermint Chocolate,$5.00 ,5
3/5/2024,15:20:00,Candy & Treats,Local Honey,$7.00 ,2
3/5/2024,18:30:00,Candy & Treats,Popcorn,$3.50 ,3
3/6/2024,14:13:00,Bread,Sourdough,$6.50 ,3
3/6/2024,15:44:00,Bread,Baguette,$4.50 ,2
3/6/2024,17:32:00,Bread,Rye,$6.25 ,2
3/6/2024,10:37:00,Bread,Whole Wheat,$6.45 ,1
3/6/2024,11:01:00,Bread,White,$6.00 ,1
3/6/2024,13:20:00,Cakes,Carrot Cake,$4.75 ,4
3/6/2024,15:30:00,Cakes,Banana Nut Pound,$9.15 ,1
3/6/2024,17:30:00,Cakes,Chocolate Cup Cake,$3.00 ,1
3/6/2024,18:52:00,Pastries,Muffin,$9.15 ,12
3/6/2024,17:41:00,Pastries,Cannoli,$6.45 ,22
3/6/2024,16:54:00,Pastries,Danish,$4.25 ,10
3/6/2024,11:24:00,Pastries,Brownies,$4.25 ,10
3/6/2024,15:27:00,Pastries,Eclair,$4.50 ,67
3/6/2024,8:30:00,Pastries,French Roll,$4.65 ,2
3/6/2024,12:46:00,Pastries,Napolean,$5.10 ,8
3/6/2024,18:06:00,Cookies,Oatmeal Raisin,$2.90 ,5
3/6/2024,8:23:00,Cookies,Sugar Cookie,$2.65 ,3
3/6/2024,17:13:00,Cookies,Black & White,$4.25 ,7
3/6/2024,17:17:00,Biscotti & Scones,Chocolate Chip Scone,$4.35 ,3
3/6/2024,18:34:00,Biscotti & Scones,Anisette Biscotti,$3.75 ,5
3/6/2024,9:20:00,Candy & Treats,Peppermint Chocolate,$5.00 ,5
3/6/2024,8:49:00,Candy & Treats,Local Honey,$7.00 ,2
3/6/2024,12:52:00,Candy & Treats,Popcorn,$3.50 ,4
3/7/2024,11:36:00,Bread,Sourdough,$6.50 ,3
3/7/2024,8:15:00,Bread,Baguette,$4.50 ,2
3/7/2024,13:51:00,Bread,Rye,$6.25 ,2
3/7/2024,14:47:00,Bread,Whole Wheat,$6.45 ,1
3/7/2024,8:55:00,Bread,White,$6.00 ,1
3/7/2024,10:33:00,Cakes,Carrot Cake,$4.75 ,4
3/7/2024,13:49:00,Cakes,Banana Nut Pound,$9.15 ,1
3/7/2024,16:40:00,Cakes,Chocolate Cup Cake,$3.00 ,1
3/7/2024,14:39:00,Pastries,Muffin,$9.15 ,12
3/7/2024,18:24:00,Pastries,Cannoli,$6.45 ,22
3/7/2024,14:45:00,Pastries,Danish,$4.25 ,9
3/7/2024,8:54:00,Pastries,Brownies,$4.25 ,8
3/7/2024,17:26:00,Pastries,Eclair,$4.69 ,79
3/7/2024,11:22:00,Pastries,French Roll,$4.65 ,3
3/7/2024,12:43:00,Pastries,Napolean,$5.10 ,8
3/7/2024,15:58:00,Cookies,Oatmeal Raisin,$2.90 ,5
3/7/2024,14:01:00,Cookies,Sugar Cookie,$2.65 ,4
3/7/2024,15:20:00,Cookies,Black & White,$4.25 ,7
3/7/2024,9:51:00,Biscotti & Scones,Chocolate Chip Scone,$4.35 ,2
3/7/2024,10:05:00,Biscotti & Scones,Anisette Biscotti,$3.75 ,5
3/7/2024,8:05:00,Candy & Treats,Peppermint Chocolate,$5.00 ,4
3/7/2024,16:18:00,Candy & Treats,Local Honey,$7.00 ,2
3/7/2024,10:24:00,Candy & Treats,Popcorn,$3.50 ,3
3/8/2024,10:42:00,Bread,Sourdough,$6.50 ,2
3/8/2024,10:24:00,Bread,Baguette,$4.50 ,2
3/8/2024,12:53:00,Bread,Rye,$6.25 ,2
3/8/2024,18:18:00,Bread,Whole Wheat,$6.45 ,1
3/8/2024,9:33:00,Bread,White,$6.00 ,1
3/8/2024,8:56:00,Cakes,Carrot Cake,$4.75 ,4
3/8/2024,10:54:00,Cakes,Banana Nut Pound,$9.15 ,1
3/8/2024,12:22:00,Cakes,Chocolate Cup Cake,$3.00 ,1
3/8/2024,17:18:00,Pastries,Muffin,$9.15 ,11
3/8/2024,8:32:00,Pastries,Cannoli,$6.45 ,24
3/8/2024,13:50:00,Pastries,Danish,$4.25 ,10
3/8/2024,17:40:00,Pastries,Brownies,$4.25 ,9
3/8/2024,11:20:00,Pastries,Eclair,$6.00 ,68
3/8/2024,14:23:00,Pastries,French Roll,$4.65 ,3
3/8/2024,11:21:00,Pastries,Napolean,$5.10 ,9
3/8/2024,10:51:00,Cookies,Oatmeal Raisin,$2.90 ,7
3/8/2024,12:41:00,Cookies,Sugar Cookie,$2.65 ,4
3/8/2024,11:30:00,Cookies,Black & White,$4.25 ,7
3/8/2024,15:48:00,Biscotti & Scones,Chocolate Chip Scone,$4.35 ,3
3/8/2024,17:21:00,Biscotti & Scones,Anisette Biscotti,$3.75 ,5
3/8/2024,8:52:00,Candy & Treats,Peppermint Chocolate,$5.00 ,5
3/8/2024,15:46:00,Candy & Treats,Local Honey,$7.00 ,2
3/8/2024,14:58:00,Candy & Treats,Popcorn,$3.50 ,4
3/9/2024,18:59:00,Bread,Sourdough,$6.50 ,3
3/9/2024,13:49:00,Bread,Baguette,$4.50 ,3
3/9/2024,13:29:00,Bread,Rye,$6.25 ,2
3/9/2024,11:31:00,Bread,Whole Wheat,$6.45 ,1
3/9/2024,12:35:00,Bread,White,$6.00 ,1
3/9/2024,13:46:00,Cakes,Carrot Cake,$4.75 ,5
3/9/2024,10:21:00,Cakes,Banana Nut Pound,$9.15 ,1
3/9/2024,9:10:00,Cakes,Chocolate Cup Cake,$3.00 ,1
3/9/2024,10:21:00,Pastries,Muffin,$9.15 ,12
3/9/2024,16:53:00,Pastries,Cannoli,$6.45 ,22
3/9/2024,12:26:00,Pastries,Danish,$4.25 ,8
3/9/2024,15:50:00,Pastries,Brownies,$4.25 ,10
3/9/2024,17:54:00,Pastries,Eclair,$4.30 ,62
3/9/2024,18:03:00,Pastries,French Roll,$4.65 ,3
3/9/2024,9:42:00,Pastries,Napolean,$5.10 ,9
3/9/2024,15:51:00,Cookies,Oatmeal Raisin,$2.90 ,6
3/9/2024,13:49:00,Cookies,Sugar Cookie,$2.65 ,4
3/9/2024,10:54:00,Cookies,Black & White,$4.25 ,6
3/9/2024,10:54:00,Biscotti & Scones,Chocolate Chip Scone,$4.35 ,3
3/9/2024,15:37:00,Biscotti & Scones,Anisette Biscotti,$3.75 ,5
3/9/2024,18:58:00,Candy & Treats,Peppermint Chocolate,$5.00 ,5
3/9/2024,10:39:00,Candy & Treats,Local Honey,$7.00 ,2
3/9/2024,12:36:00,Candy & Treats,Popcorn,$3.50 ,3
3/10/2024,14:20:00,Bread,Sourdough,$6.50 ,3
3/10/2024,10:13:00,Bread,Baguette,$4.50 ,2
3/10/2024,14:31:00,Bread,Rye,$6.25 ,2
3/10/2024,12:43:00,Bread,Whole Wheat,$6.45 ,1
3/10/2024,8:09:00,Bread,White,$6.00 ,1
3/10/2024,8:52:00,Cakes,Carrot Cake,$4.75 ,4
3/10/2024,11:42:00,Cakes,Banana Nut Pound,$9.15 ,1
3/10/2024,16:21:00,Cakes,Chocolate Cup Cake,$3.00 ,1
3/10/2024,12:02:00,Pastries,Muffin,$9.15 ,13
3/10/2024,15:00:00,Pastries,Cannoli,$6.45 ,21
3/10/2024,8:35:00,Pastries,Danish,$4.25 ,9
3/10/2024,12:48:00,Pastries,Brownies,$4.25 ,9
3/10/2024,9:21:00,Pastries,Eclair,$4.30 ,68
3/10/2024,9:08:00,Pastries,French Roll,$4.65 ,2
3/10/2024,12:09:00,Pastries,Napolean,$5.10 ,8
3/10/2024,14:36:00,Cookies,Oatmeal Raisin,$2.90 ,6
3/10/2024,13:30:00,Cookies,Sugar Cookie,$2.65 ,4
3/10/2024,13:14:00,Cookies,Black & White,$4.25 ,6
3/10/2024,16:21:00,Biscotti & Scones,Chocolate Chip Scone,$4.35 ,2
3/10/2024,9:45:00,Biscotti & Scones,Anisette Biscotti,$3.75 ,4
3/10/2024,11:43:00,Candy & Treats,Peppermint Chocolate,$5.00 ,4
3/10/2024,15:24:00,Candy & Treats,Local Honey,$7.00 ,2
3/10/2024,11:21:00,Candy & Treats,Popcorn,$3.50 ,3
3/11/2024,10:39:00,Bread,Sourdough,$6.50 ,3
3/11/2024,12:26:00,Bread,Baguette,$4.50 ,2
3/11/2024,9:19:00,Bread,Rye,$6.25 ,3
3/11/2024,10:46:00,Bread,Whole Wheat,$6.45 ,1
3/11/2024,14:47:00,Bread,White,$6.00 ,1
3/11/2024,10:01:00,Cakes,Carrot Cake,$4.75 ,4
3/11/2024,12:03:00,Cakes,Banana Nut Pound,$9.15 ,1
3/11/2024,16:22:00,Cakes,Chocolate Cup Cake,$3.00 ,1
3/11/2024,10:01:00,Pastries,Muffin,$9.15 ,11
3/11/2024,14:50:00,Pastries,Cannoli,$6.45 ,24
3/11/2024,11:13:00,Pastries,Danish,$4.25 ,9
3/11/2024,12:56:00,Pastries,Brownies,$4.25 ,10
3/11/2024,14:04:00,Pastries,Eclair,$6.00 ,74
3/11/2024,9:33:00,Pastries,French Roll,$4.65 ,3
3/11/2024,17:31:00,Pastries,Napolean,$5.10 ,8
3/11/2024,16:31:00,Cookies,Oatmeal Raisin,$2.90 ,6
3/11/2024,11:28:00,Cookies,Sugar Cookie,$2.65 ,4
3/11/2024,10:33:00,Cookies,Black & White,$4.25 ,7
3/11/2024,10:41:00,Biscotti & Scones,Chocolate Chip Scone,$4.35 ,2
3/11/2024,14:57:00,Biscotti & Scones,Anisette Biscotti,$3.75 ,5
3/11/2024,13:38:00,Candy & Treats,Peppermint Chocolate,$5.00 ,4
3/11/2024,11:42:00,Candy & Treats,Local Honey,$7.00 ,2
3/11/2024,11:44:00,Candy & Treats,Popcorn,$3.50 ,3
3/12/2024,16:02:00,Bread,Sourdough,$6.50 ,3
3/12/2024,12:06:00,Bread,Baguette,$4.50 ,2
3/12/2024,17:04:00,Bread,Rye,$6.25 ,3
3/12/2024,15:05:00,Bread,Whole Wheat,$6.45 ,1
3/12/2024,14:03:00,Bread,White,$6.00 ,1
3/12/2024,11:12:00,Cakes,Carrot Cake,$4.75 ,4
3/12/2024,18:14:00,Cakes,Banana Nut Pound,$9.15 ,1
3/12/2024,8:32:00,Cakes,Chocolate Cup Cake,$3.00 ,1
3/12/2024,13:18:00,Pastries,Muffin,$9.15 ,11
3/12/2024,12:05:00,Pastries,Cannoli,$6.45 ,24
3/12/2024,16:41:00,Pastries,Danish,$4.25 ,9
3/12/2024,12:15:00,Pastries,Brownies,$4.25 ,9
3/12/2024,14:41:00,Pastries,Eclair,$4.69 ,62
3/12/2024,14:03:00,Pastries,French Roll,$4.65 ,3
3/12/2024,18:11:00,Pastries,Napolean,$5.10 ,8
3/12/2024,18:01:00,Cookies,Oatmeal Raisin,$2.90 ,5
3/12/2024,18:38:00,Cookies,Sugar Cookie,$2.65 ,4
3/12/2024,11:05:00,Cookies,Black & White,$4.25 ,7
3/12/2024,11:30:00,Biscotti & Scones,Chocolate Chip Scone,$4.35 ,3
3/12/2024,16:34:00,Biscotti & Scones,Anisette Biscotti,$3.75 ,5
3/12/2024,8:46:00,Candy & Treats,Peppermint Chocolate,$5.00 ,4
3/12/2024,10:43:00,Candy & Treats,Local Honey,$7.00 ,2
3/12/2024,9:02:00,Candy & Treats,Popcorn,$3.50 ,4
3/13/2024,17:15:00,Bread,Sourdough,$6.50 ,2
3/13/2024,14:31:00,Bread,Baguette,$4.50 ,2
3/13/2024,14:31:00,Bread,Rye,$6.25 ,2
3/13/2024,15:50:00,Bread,Whole Wheat,$6.45 ,1
3/13/2024,15:29:00,Bread,White,$6.00 ,1
3/13/2024,11:54:00,Cakes,Carrot Cake,$4.75 ,4
3/13/2024,14:21:00,Cakes,Banana Nut Pound,$9.15 ,1
3/13/2024,15:24:00,Cakes,Chocolate Cup Cake,$3.00 ,1
3/13/2024,12:22:00,Pastries,Muffin,$9.15 ,13
3/13/2024,13:19:00,Pastries,Cannoli,$6.45 ,24
3/13/2024,13:39:00,Pastries,Danish,$4.25 ,10
3/13/2024,8:13:00,Pastries,Brownies,$4.25 ,9
3/13/2024,12:57:00,Pastries,Eclair,$5.00 ,70
3/13/2024,16:07:00,Pastries,French Roll,$4.65 ,3
3/13/2024,17:21:00,Pastries,Napolean,$5.10 ,8
3/13/2024,12:12:00,Cookies,Oatmeal Raisin,$2.90 ,6
3/13/2024,13:49:00,Cookies,Sugar Cookie,$2.65 ,4
3/13/2024,9:06:00,Cookies,Black & White,$4.25 ,6
3/13/2024,8:08:00,Biscotti & Scones,Chocolate Chip Scone,$4.35 ,2
3/13/2024,14:39:00,Biscotti & Scones,Anisette Biscotti,$3.75 ,5
